"outcome","rv0","apply","Z","D"
0,0.040084,1,1,1
0,0.650206,1,1,1
0,0.891934,1,1,1
0,0.58772,1,1,1
0,0.102484,1,1,1
0,-0.126574,1,0,0
0,0.49987,1,1,1
0,0.938466,1,1,1
0,0.58772,1,1,1
0,0.786292,1,1,1
0,-0.426992,1,0,0
0,0.0343220000000001,1,1,1
0,-0.34332,1,0,0
0,0.3891,1,1,1
0,-0.55675,1,0,0
0,0.812048,1,1,1
0,-0.78247,1,0,0
0,-0.25132,1,0,0
0,-0.227088,1,0,0
0,0.60858,1,1,1
0,0.183234,1,1,1
0,-0.326266,1,0,0
0,0.437192,1,1,1
0,0.51485,1,1,1
0,0.0188580000000002,1,1,1
0,0.085334,1,1,1
1,0.7756,1,1,1
0,0.578216,1,1,1
0,0.547398,1,1,1
0,0.855374,1,1,1
0,0.201372,1,1,1
0,0.573398,1,1,1
0,-0.00145600000000013,1,0,0
0,0.920196,1,1,1
0,0.52504,1,1,1
0,0.753224,1,1,1
1,-0.102314,1,0,0
0,-0.343162,1,0,0
0,0.904094,1,1,1
1,-0.00616800000000003,1,0,0
0,0.321318,1,1,1
0,0.869914,1,1,1
0,0.221034,1,1,1
0,0.333508,1,1,1
0,-0.667448,1,0,0
0,0.116062,1,1,1
1,-0.183516,1,0,0
0,-0.834976,1,0,0
0,-0.169594,1,0,0
0,0.744056,1,1,1
0,0.70104,1,1,1
0,0.220256,1,1,1
0,-0.290828,1,0,0
0,0.063902,1,1,1
0,-0.816176,1,0,0
0,-0.872118,1,0,0
0,0.530316,1,1,1
0,-0.768952,1,0,0
1,0.790192,1,1,1
0,0.308552,1,1,1
0,-0.890266,1,0,0
0,0.455432,1,1,1
0,-0.925528,1,0,0
0,0.503414,1,1,1
0,0.34846,1,1,1
0,0.505964,1,1,1
0,-0.81928,1,0,0
0,0.899176,1,1,1
0,0.029118,1,1,1
0,0.322532,1,1,1
0,0.23523,1,1,1
0,0.44006,1,1,1
1,0.72115,1,1,1
0,0.687986,1,1,1
0,0.822614,1,1,1
0,0.79245,1,1,1
0,0.438944,1,1,1
1,0.803896,1,1,1
0,0.244988,1,1,1
0,0.754614,1,1,1
0,-0.69316,1,0,0
0,0.0712439999999999,1,1,1
0,0.24748,1,1,1
0,0.175052,1,1,1
0,-0.579902,1,0,0
0,0.12074,1,1,1
0,0.414146,1,1,1
0,-0.449172,1,0,0
0,0.298762,1,1,1
0,0.575118,1,1,1
0,-0.958118,1,0,0
0,0.524908,1,1,1
1,0.321626,1,1,1
0,0.470764,1,1,1
0,-0.204412,1,0,0
0,0.49509,1,1,1
0,0.677996,1,1,1
0,-0.792792,1,0,0
0,0.958162,1,1,1
0,0.177694,1,1,1
0,0.164922,1,1,1
0,0.295646,1,1,1
0,0.275838,1,1,1
0,-0.452456,1,0,0
0,-0.4393,1,0,0
0,-0.64815,1,0,0
0,0.591492,1,1,1
0,0.624878,1,1,1
0,0.513458,1,1,1
0,0.47016,1,1,1
1,0.789276,1,1,1
0,0.60496,1,1,1
0,-0.07555,1,0,0
0,0.90323,1,1,1
0,0.091382,1,1,1
0,0.158236,1,1,1
0,0.68302,1,1,1
1,-0.307218,1,0,0
1,0.00877200000000012,1,1,1
0,0.115996,1,1,1
0,0.11191,1,1,1
0,-0.212982,1,0,0
0,-0.376282,1,0,0
0,-0.910784,1,0,0
0,-0.901056,1,0,0
0,0.970582,1,1,1
0,0.624386,1,1,1
0,0.987886,1,1,1
0,0.756348,1,1,1
0,-0.12366,1,0,0
0,0.625484,1,1,1
0,0.22157,1,1,1
0,-0.78046,1,0,0
0,0.0347860000000001,1,1,1
0,0.681936,1,1,1
0,0.293892,1,1,1
0,0.390302,1,1,1
0,0.577154,1,1,1
0,0.604902,1,1,1
0,0.528772,1,1,1
0,0.20285,1,1,1
0,-0.817998,1,0,0
0,0.34242,1,1,1
0,0.372614,1,1,1
0,0.69116,1,1,1
0,0.952894,1,1,1
1,-0.504,1,0,0
0,0.590326,1,1,1
0,0.00122000000000007,1,1,1
0,0.26097,1,1,1
0,-0.61807,1,0,0
0,0.321338,1,1,1
0,0.33354,1,1,1
0,0.780482,1,1,1
0,0.611078,1,1,1
0,0.195376,1,1,1
1,0.168792,1,1,1
0,0.361414,1,1,1
0,-0.38844,1,0,0
0,0.742544,1,1,1
0,0.894898,1,1,1
0,0.22006,1,1,1
0,0.705714,1,1,1
1,0.918316,1,1,1
0,-0.237648,1,0,0
0,-0.602666,1,0,0
0,0.823658,1,1,1
1,-0.652252,1,0,0
1,-0.685204,1,0,0
0,-0.0378919999999998,1,0,0
1,-0.854352,1,0,0
0,0.381366,1,1,1
0,0.625096,1,1,1
0,0.697968,1,1,1
0,0.151734,1,1,1
0,-0.682054,1,0,0
0,0.587288,1,1,1
0,0.718764,1,1,1
0,-0.223432,1,0,0
0,0.0029380000000001,1,1,1
0,0.255122,1,1,1
0,0.790406,1,1,1
1,0.528308,1,1,1
0,0.790082,1,1,1
0,0.239398,1,1,1
0,0.537788,1,1,1
0,0.196036,1,1,1
1,-0.414904,1,0,0
0,-0.38058,1,0,0
0,0.433268,1,1,1
0,-0.45433,1,0,0
0,0.420392,1,1,1
0,-0.10298,1,0,0
0,-0.0544299999999999,1,0,0
0,0.649734,1,1,1
0,0.359996,1,1,1
0,0.745084,1,1,1
0,0.992196,1,1,1
0,-0.359024,1,0,0
0,0.695344,1,1,1
0,0.227594,1,1,1
0,-0.933536,1,0,0
0,0.165276,1,1,1
0,0.299186,1,1,1
1,-0.24594,1,0,0
0,0.301614,1,1,1
0,0.695588,1,1,1
0,0.755954,1,1,1
0,0.415804,1,1,1
0,0.284552,1,1,1
0,0.665448,1,1,1
0,-0.0231099999999999,1,0,0
0,0.0601619999999999,1,1,1
0,-0.0859720000000001,1,0,0
1,0.201258,1,1,1
0,0.201258,1,1,1
1,-0.132844,1,0,0
0,0.577378,1,1,1
0,0.53388,1,1,1
0,0.0597900000000001,1,1,1
0,0.101138,1,1,1
0,-0.367518,1,0,0
0,-0.189884,1,0,0
0,0.789396,1,1,1
1,0.981334,1,1,1
0,0.632662,1,1,1
0,-0.610454,1,0,0
0,0.952998,1,1,1
1,0.660072,1,1,1
0,-0.18932,1,0,0
0,0.0954700000000001,1,1,1
1,0.911396,1,1,1
0,0.815268,1,1,1
0,0.183936,1,1,1
0,0.680686,1,1,1
0,0.0148560000000001,1,1,1
0,0.907642,1,1,1
0,0.171962,1,1,1
0,0.228226,1,1,1
0,-0.117168,1,0,0
1,0.328896,1,1,1
1,0.538572,1,1,1
0,0.279236,1,1,1
0,-0.845606,1,0,0
0,0.118466,1,1,1
0,-0.770244,1,0,0
0,0.902012,1,1,1
0,0.796016,1,1,1
1,0.326016,1,1,1
0,0.868642,1,1,1
0,0.054152,1,1,1
0,0.397922,1,1,1
0,0.643414,1,1,1
0,-0.364066,1,0,0
0,-0.160326,1,0,0
0,-0.666178,1,0,0
0,0.193426,1,1,1
0,0.721886,1,1,1
0,-0.537874,1,0,0
0,-0.0469380000000001,1,0,0
0,0.393234,1,1,1
0,0.396986,1,1,1
0,0.85363,1,1,1
0,0.78884,1,1,1
0,0.209544,1,1,1
0,0.000902000000000044,1,1,1
0,-0.870148,1,0,0
1,0.122706,1,1,1
0,0.608196,1,1,1
0,0.266408,1,1,1
1,-0.896078,1,0,0
1,0.986764,1,1,1
0,0.172704,1,1,1
0,0.9567,1,1,1
0,-0.18504,1,0,0
0,0.284316,1,1,1
1,-0.0357720000000001,1,0,0
1,0.745274,1,1,1
0,0.922712,1,1,1
0,0.636726,1,1,1
0,0.458824,1,1,1
1,0.0095119999999999,1,1,1
0,0.552648,1,1,1
0,0.206878,1,1,1
0,0.530146,1,1,1
0,0.454694,1,1,1
0,0.454694,1,1,1
0,0.933036,1,1,1
1,0.245732,1,1,1
0,0.969918,1,1,1
0,-0.592682,1,0,0
0,0.112132,1,1,1
0,0.814136,1,1,1
0,0.390406,1,1,1
0,0.333578,1,1,1
0,-0.363592,1,0,0
0,0.369196,1,1,1
0,0.515528,1,1,1
0,-0.87859,1,0,0
0,0.989328,1,1,1
0,0.912132,1,1,1
0,0.757968,1,1,1
0,0.182678,1,1,1
0,0.977804,1,1,1
0,0.42819,1,1,1
0,0.318764,1,1,1
0,0.946076,1,1,1
0,0.300744,1,1,1
0,0.47161,1,1,1
0,0.565034,1,1,1
0,0.562746,1,1,1
1,0.340686,1,1,1
0,0.924076,1,1,1
0,-0.990306,1,0,0
0,0.556176,1,1,1
0,0.480158,1,1,1
0,0.980732,1,1,1
0,0.79602,1,1,1
0,0.680814,1,1,1
0,0.389936,1,1,1
1,0.0954479999999999,1,1,1
0,0.803714,1,1,1
0,-0.518698,1,0,0
0,0.9958,1,1,1
0,-0.72755,1,0,0
0,0.96016,1,1,1
1,-0.882698,1,0,0
0,0.980812,1,1,1
0,-0.14226,1,0,0
0,0.0452939999999999,1,1,1
1,0.919858,1,1,1
0,0.0339860000000001,1,1,1
1,0.752946,1,1,1
0,0.351804,1,1,1
0,0.0555119999999999,1,1,1
0,-0.411588,1,0,0
0,-0.457662,1,0,0
0,-0.3495,1,0,0
1,0.157252,1,1,1
0,-0.369046,1,0,0
0,-0.673822,1,0,0
0,0.8246,1,1,1
0,-0.910938,1,0,0
0,0.0209759999999998,1,1,1
1,0.707886,1,1,1
0,0.611578,1,1,1
0,0.731238,1,1,1
1,0.937348,1,1,1
1,-0.737338,1,0,0
0,-0.0351959999999999,1,0,0
1,-0.256576,1,0,0
1,0.338774,1,1,1
0,-0.852818,1,0,0
0,0.0808939999999999,1,1,1
0,0.88951,1,1,1
0,-0.319152,1,0,0
0,0.698142,1,1,1
0,-0.668292,1,0,0
0,0.255758,1,1,1
0,0.900874,1,1,1
0,0.611974,1,1,1
0,0.0756700000000001,1,1,1
0,0.187268,1,1,1
0,0.843414,1,1,1
0,-0.541564,1,0,0
0,0.605684,1,1,1
0,0.856568,1,1,1
0,0.34755,1,1,1
0,0.685904,1,1,1
0,0.186422,1,1,1
0,0.11626,1,1,1
0,0.156528,1,1,1
0,0.818304,1,1,1
0,0.27496,1,1,1
0,-0.56393,1,0,0
0,-0.942184,1,0,0
1,-0.95911,1,0,0
0,-0.880346,1,0,0
1,0.419464,1,1,1
0,-0.0647959999999999,1,0,0
0,0.544736,1,1,1
0,-0.291814,1,0,0
0,0.074634,1,1,1
1,-0.124308,1,0,0
0,0.457522,1,1,1
0,-0.77881,1,0,0
0,0.000768000000000029,1,1,1
0,-0.791094,1,0,0
0,0.909236,1,1,1
0,0.228352,1,1,1
0,0.370976,1,1,1
0,0.725574,1,1,1
0,0.411866,1,1,1
0,0.735366,1,1,1
1,0.444586,1,1,1
1,0.914508,1,1,1
1,0.541836,1,1,1
0,0.156462,1,1,1
0,-0.144,1,0,0
0,0.781008,1,1,1
0,0.783008,1,1,1
0,0.288902,1,1,1
0,-0.163838,1,0,0
0,-0.752764,1,0,0
0,0.64025,1,1,1
0,-0.0621299999999999,1,0,0
1,0.94304,1,1,1
0,0.6,1,1,1
0,0.635542,1,1,1
0,0.26562,1,1,1
0,0.97244,1,1,1
0,0.927008,1,1,1
0,0.749788,1,1,1
0,0.194394,1,1,1
0,0.9513,1,1,1
1,0.828408,1,1,1
0,-0.310294,1,0,0
0,0.356292,1,1,1
0,0.975112,1,1,1
1,0.102236,1,1,1
0,-0.90304,1,0,0
0,-0.151592,1,0,0
0,-0.272922,1,0,0
0,-0.594258,1,0,0
1,0.805378,1,1,1
0,0.889596,1,1,1
0,0.48173,1,1,1
1,0.474868,1,1,1
1,0.743856,1,1,1
0,0.181442,1,1,1
1,-0.395278,1,0,0
0,0.0759459999999999,1,1,1
0,0.747692,1,1,1
0,0.892866,1,1,1
1,-0.734688,1,0,0
0,0.823004,1,1,1
0,0.99444,1,1,1
0,0.323344,1,1,1
0,0.0519599999999999,1,1,1
0,0.535588,1,1,1
0,0.582372,1,1,1
0,-0.11087,1,0,0
0,0.142386,1,1,1
0,-0.484136,1,0,0
0,0.658146,1,1,1
0,0.0716639999999999,1,1,1
0,-0.476666,1,0,0
0,0.207176,1,1,1
0,0.25922,1,1,1
0,0.977934,1,1,1
1,-0.416476,1,0,0
0,0.180982,1,1,1
0,0.256324,1,1,1
0,-0.266686,1,0,0
0,0.682634,1,1,1
0,0.883438,1,1,1
0,0.936372,1,1,1
0,-0.121952,1,0,0
0,0.594352,1,1,1
0,0.588982,1,1,1
0,0.196504,1,1,1
0,0.0146619999999999,1,1,1
0,0.346482,1,1,1
0,0.485308,1,1,1
0,0.59212,1,1,1
0,0.101264,1,1,1
0,0.792336,1,1,1
0,0.873424,1,1,1
0,-0.103228,1,0,0
0,0.999106,1,1,1
0,0.697492,1,1,1
0,0.358162,1,1,1
0,0.324896,1,1,1
0,0.246876,1,1,1
0,0.484292,1,1,1
0,-0.667642,1,0,0
0,-0.0283400000000001,1,0,0
0,0.00694399999999987,1,1,1
0,0.274908,1,1,1
0,-0.814314,1,0,0
0,0.264856,1,1,1
0,0.89147,1,1,1
0,-0.934168,1,0,0
0,-0.74194,1,0,0
0,-0.847156,1,0,0
0,0.643414,1,1,1
0,0.399622,1,1,1
0,-0.096,1,0,0
0,-0.0158419999999998,1,0,0
0,-0.347176,1,0,0
0,0.015234,1,1,1
0,0.65065,1,1,1
0,0.96374,1,1,1
0,0.545268,1,1,1
1,0.850894,1,1,1
0,0.453138,1,1,1
0,0.88804,1,1,1
0,0.817132,1,1,1
0,0.576842,1,1,1
0,0.0464400000000001,1,1,1
0,0.229122,1,1,1
1,-0.44065,1,0,0
0,0.878246,1,1,1
0,-0.14748,1,0,0
0,0.907988,1,1,1
0,0.829604,1,1,1
1,-0.20963,1,0,0
0,-0.758858,1,0,0
0,-0.438348,1,0,0
0,-0.9093,1,0,0
0,-0.301886,1,0,0
0,-0.279918,1,0,0
0,-0.0742220000000001,1,0,0
0,-0.116048,1,0,0
0,0.653138,1,1,1
0,-0.25439,1,0,0
0,-0.411652,1,0,0
1,0.681654,1,1,1
0,0.975482,1,1,1
1,0.272432,1,1,1
0,0.86271,1,1,1
0,0.47517,1,1,1
1,-0.0903360000000001,1,0,0
0,0.65304,1,1,1
0,0.404308,1,1,1
0,0.787544,1,1,1
0,0.0990240000000002,1,1,1
0,-0.908958,1,0,0
0,0.4667,1,1,1
0,0.3225,1,1,1
0,0.0751599999999999,1,1,1
0,-0.593436,1,0,0
0,-0.873384,1,0,0
0,0.0617080000000002,1,1,1
0,-0.252456,1,0,0
0,-0.5113,1,0,0
0,0.31748,1,1,1
0,0.89117,1,1,1
0,0.952694,1,1,1
1,-0.61711,1,0,0
0,0.912632,1,1,1
0,0.210824,1,1,1
0,0.654608,1,1,1
0,-0.511078,1,0,0
1,-0.97912,1,0,0
0,0.377496,1,1,1
0,0.957942,1,1,1
0,-0.268098,1,0,0
0,0.873588,1,1,1
0,0.647978,1,1,1
0,0.17986,1,1,1
1,0.17986,1,1,1
0,0.254632,1,1,1
0,0.671464,1,1,1
0,0.357788,1,1,1
0,0.682938,1,1,1
0,0.255438,1,1,1
0,-0.160392,1,0,0
0,0.978526,1,1,1
0,-0.527622,1,0,0
0,0.287724,1,1,1
0,0.287876,1,1,1
0,0.53683,1,1,1
1,-0.17413,1,0,0
0,0.0055880000000001,1,1,1
0,-0.0726720000000001,1,0,0
0,-0.56064,1,0,0
0,0.474904,1,1,1
1,0.53545,1,1,1
0,0.538426,1,1,1
1,-0.613528,1,0,0
0,0.786024,1,1,1
0,0.618922,1,1,1
0,0.269988,1,1,1
0,0.406342,1,1,1
0,0.480228,1,1,1
0,0.236586,1,1,1
0,-0.876636,1,0,0
1,0.922316,1,1,1
0,0.74232,1,1,1
0,0.362662,1,1,1
0,0.185686,1,1,1
0,0.787942,1,1,1
1,-0.348466,1,0,0
1,0.901138,1,1,1
0,0.52819,1,1,1
0,0.0378380000000001,1,1,1
0,0.920814,1,1,1
0,0.319182,1,1,1
0,0.872044,1,1,1
0,0.474508,1,1,1
0,-0.144398,1,0,0
0,0.4707,1,1,1
0,0.699882,1,1,1
0,-0.0873220000000001,1,0,0
0,0.591204,1,1,1
0,0.620814,1,1,1
0,0.056752,1,1,1
0,0.797392,1,1,1
1,0.763546,1,1,1
0,0.722798,1,1,1
0,0.0620220000000001,1,1,1
0,0.886666,1,1,1
0,0.335918,1,1,1
0,-0.0711259999999998,1,0,0
1,0.0014,1,1,1
0,0.21361,1,1,1
0,0.989106,1,1,1
0,0.026984,1,1,1
0,0.996272,1,1,1
0,0.422236,1,1,1
0,0.733052,1,1,1
0,-0.42955,1,0,0
0,0.27132,1,1,1
1,0.991372,1,1,1
0,-0.924306,1,0,0
0,0.103222,1,1,1
0,-0.219242,1,0,0
0,-0.0765040000000001,1,0,0
0,-0.392452,1,0,0
0,-0.13605,1,0,0
0,0.638512,1,1,1
0,0.497886,1,1,1
0,0.0231380000000001,1,1,1
0,-0.0695419999999998,1,0,0
0,-0.40802,1,0,0
1,-0.425778,1,0,0
0,0.70358,1,1,1
0,0.585458,1,1,1
0,0.500452,1,1,1
0,0.620716,1,1,1
0,0.236574,1,1,1
0,0.01285,1,1,1
0,0.407156,1,1,1
0,0.236752,1,1,1
0,-0.073516,1,0,0
0,0.99961,1,1,1
1,0.755206,1,1,1
0,0.88652,1,1,1
0,0.88652,1,1,1
0,0.720894,1,1,1
0,-0.40636,1,0,0
0,-0.612844,1,0,0
0,0.404254,1,1,1
0,0.544718,1,1,1
0,-0.175286,1,0,0
0,0.352154,1,1,1
0,0.651418,1,1,1
0,0.718836,1,1,1
0,0.512402,1,1,1
0,0.973668,1,1,1
0,0.621668,1,1,1
0,0.613432,1,1,1
0,0.93244,1,1,1
0,0.342586,1,1,1
1,-0.34102,1,0,0
0,0.014848,1,1,1
0,0.0795080000000002,1,1,1
0,0.3013,1,1,1
0,0.328434,1,1,1
0,-0.26629,1,0,0
0,0.606872,1,1,1
0,0.737804,1,1,1
0,0.647572,1,1,1
0,-0.780548,1,0,0
0,0.151774,1,1,1
0,-0.170302,1,0,0
0,-0.65137,1,0,0
0,0.579886,1,1,1
0,0.882026,1,1,1
0,0.345582,1,1,1
0,0.839594,1,1,1
1,-0.0301900000000001,1,0,0
0,0.671314,1,1,1
0,-0.69496,1,0,0
0,0.129592,1,1,1
0,0.714362,1,1,1
0,0.12367,1,1,1
1,-0.326498,1,0,0
0,0.159574,1,1,1
0,0.0200860000000001,1,1,1
0,0.913458,1,1,1
1,-0.0269259999999998,1,0,0
0,0.184976,1,1,1
0,-0.64878,1,0,0
0,-0.160676,1,0,0
0,0.12344,1,1,1
0,0.0689139999999999,1,1,1
0,0.541904,1,1,1
1,-0.0521439999999999,1,0,0
0,0.245626,1,1,1
0,0.91696,1,1,1
0,0.700814,1,1,1
0,0.640118,1,1,1
0,0.625406,1,1,1
0,0.829474,1,1,1
0,0.61656,1,1,1
0,0.2183,1,1,1
0,0.68451,1,1,1
0,0.499412,1,1,1
0,0.439804,1,1,1
0,0.122334,1,1,1
1,-0.5475,1,0,0
0,0.47683,1,1,1
0,0.435588,1,1,1
0,0.270662,1,1,1
0,-0.432242,1,0,0
0,0.36098,1,1,1
0,-0.53047,1,0,0
0,0.53324,1,1,1
0,0.305942,1,1,1
0,0.739278,1,1,1
0,-0.72087,1,0,0
0,0.788142,1,1,1
0,-0.0810380000000001,1,0,0
0,0.38921,1,1,1
0,-0.075382,1,0,0
0,0.739848,1,1,1
1,0.594558,1,1,1
0,0.19391,1,1,1
0,0.105692,1,1,1
0,-0.256678,1,0,0
0,-0.649878,1,0,0
0,0.502466,1,1,1
0,0.520938,1,1,1
0,0.260808,1,1,1
0,0.270982,1,1,1
0,-0.00967400000000016,1,0,0
0,-0.19057,1,0,0
0,0.248594,1,1,1
0,0.130818,1,1,1
0,0.662132,1,1,1
0,0.233024,1,1,1
1,-0.879734,1,0,0
0,0.957236,1,1,1
0,0.497724,1,1,1
0,0.813692,1,1,1
0,-0.886568,1,0,0
0,-0.062802,1,0,0
0,0.099534,1,1,1
0,0.956992,1,1,1
0,0.0159639999999999,1,1,1
0,0.139204,1,1,1
0,0.524216,1,1,1
0,-0.647262,1,0,0
1,0.473322,1,1,1
0,-0.229254,1,0,0
0,0.324058,1,1,1
0,-0.17343,1,0,0
0,0.00205200000000004,1,1,1
0,0.978636,1,1,1
0,0.186526,1,1,1
0,0.441728,1,1,1
0,0.312064,1,1,1
0,0.525122,1,1,1
1,0.261352,1,1,1
0,0.535622,1,1,1
0,0.414544,1,1,1
0,0.692554,1,1,1
0,0.744052,1,1,1
0,0.747072,1,1,1
0,0.896796,1,1,1
0,-0.432606,1,0,0
0,-0.316472,1,0,0
0,0.656114,1,1,1
0,-0.124216,1,0,0
0,0.0166259999999998,1,1,1
0,0.830732,1,1,1
0,0.36653,1,1,1
0,0.388684,1,1,1
0,0.847378,1,1,1
0,-0.30002,1,0,0
0,0.34304,1,1,1
0,-0.452926,1,0,0
0,0.176244,1,1,1
0,0.19047,1,1,1
0,0.386222,1,1,1
0,0.551104,1,1,1
1,-0.0371959999999999,1,0,0
0,0.9077,1,1,1
0,0.8716,1,1,1
0,0.24844,1,1,1
0,-0.242568,1,0,0
0,-0.706978,1,0,0
0,0.549372,1,1,1
0,0.363324,1,1,1
0,0.863148,1,1,1
0,0.683922,1,1,1
0,0.98293,1,1,1
0,0.714652,1,1,1
1,-0.602304,1,0,0
0,-0.773268,1,0,0
1,0.196876,1,1,1
0,0.448124,1,1,1
0,0.48451,1,1,1
0,0.157592,1,1,1
0,0.151984,1,1,1
0,0.959544,1,1,1
0,0.0646720000000001,1,1,1
0,0.348236,1,1,1
0,0.399268,1,1,1
0,-0.5975,1,0,0
0,-0.844398,1,0,0
0,0.850894,1,1,1
0,0.289022,1,1,1
0,-0.103252,1,0,0
0,-0.96,1,0,0
0,0.968196,1,1,1
0,0.00815,1,1,1
0,0.487092,1,1,1
0,0.790034,1,1,1
0,-0.829204,1,0,0
1,0.362456,1,1,1
0,0.288672,1,1,1
1,-0.018118,1,0,0
0,0.486488,1,1,1
1,-0.757824,1,0,0
0,-0.645118,1,0,0
0,0.806092,1,1,1
0,0.238868,1,1,1
0,0.467556,1,1,1
0,0.840228,1,1,1
0,0.753754,1,1,1
0,0.569932,1,1,1
0,0.96039,1,1,1
0,-0.651708,1,0,0
0,0.625464,1,1,1
0,-0.467054,1,0,0
0,0.926146,1,1,1
0,-0.61244,1,0,0
1,-0.0374040000000001,1,0,0
0,0.772094,1,1,1
0,-0.23065,1,0,0
0,-0.550756,1,0,0
0,0.819022,1,1,1
0,-0.117746,1,0,0
0,-0.316032,1,0,0
0,-0.437204,1,0,0
0,0.227448,1,1,1
0,0.025,1,1,1
0,0.56554,1,1,1
0,-0.22777,1,0,0
0,0.672196,1,1,1
0,-0.73503,1,0,0
0,0.199066,1,1,1
0,0.810318,1,1,1
0,0.063568,1,1,1
0,0.833642,1,1,1
0,0.499314,1,1,1
0,0.39461,1,1,1
0,0.13166,1,1,1
0,1,1,1,1
0,0.51516,1,1,1
1,-0.484976,1,0,0
0,0.991788,1,1,1
0,0.809942,1,1,1
0,-0.612542,1,0,0
0,0.0599959999999999,1,1,1
0,0.171122,1,1,1
0,0.711428,1,1,1
0,-0.0240700000000001,1,0,0
0,0.745686,1,1,1
0,0.63535,1,1,1
0,0.443638,1,1,1
0,0.670954,1,1,1
0,0.287942,1,1,1
0,0.418152,1,1,1
0,-0.64757,1,0,0
0,0.989596,1,1,1
0,0.741954,1,1,1
1,-0.0687599999999998,1,0,0
0,0.446796,1,1,1
0,0.145378,1,1,1
0,0.308464,1,1,1
0,-0.568736,1,0,0
0,0.125044,1,1,1
0,-0.00339799999999996,1,0,0
1,-0.125778,1,0,0
0,0.926438,1,1,1
0,-0.644606,1,0,0
1,-0.773322,1,0,0
0,0.50032,1,1,1
0,-0.149076,1,0,0
0,0.49819,1,1,1
1,-0.738986,1,0,0
0,0.461406,1,1,1
0,0.880318,1,1,1
1,-0.597652,1,0,0
0,0.293096,1,1,1
1,-0.0760779999999999,1,0,0
1,-0.974924,1,0,0
0,-0.795686,1,0,0
0,0.0141360000000001,1,1,1
0,0.460716,1,1,1
0,0.796636,1,1,1
0,0.71214,1,1,1
0,0.83655,1,1,1
0,-0.357292,1,0,0
0,0.87183,1,1,1
0,-0.100776,1,0,0
0,0.813308,1,1,1
0,0.0594119999999999,1,1,1
0,-0.164526,1,0,0
0,-0.667046,1,0,0
0,-0.501618,1,0,0
0,0.333252,1,1,1
0,0.390032,1,1,1
0,0.257292,1,1,1
0,0.151952,1,1,1
0,0.665706,1,1,1
0,0.438554,1,1,1
1,-0.31098,1,0,0
1,-0.750042,1,0,0
0,-0.722342,1,0,0
0,-0.372484,1,0,0
1,-0.89187,1,0,0
1,-0.69646,1,0,0
0,-0.630574,1,0,0
0,-0.650476,1,0,0
0,-0.365238,1,0,0
0,0.320488,1,1,1
0,-0.706196,1,0,0
0,0.302902,1,1,1
0,0.682012,1,1,1
0,0.31269,1,1,1
0,-0.103088,1,0,0
0,0.605366,1,1,1
0,0.80627,1,1,1
0,0.892866,1,1,1
0,0.333934,1,1,1
0,-0.319082,1,0,0
0,0.90385,1,1,1
0,-0.492808,1,0,0
0,0.29853,1,1,1
0,0.382688,1,1,1
0,0.45935,1,1,1
0,0.27564,1,1,1
0,0.31413,1,1,1
0,0.38374,1,1,1
0,0.975276,1,1,1
0,0.495744,1,1,1
0,0.746072,1,1,1
0,-0.260814,1,0,0
0,0.262028,1,1,1
0,0.113886,1,1,1
0,-0.764692,1,0,0
0,0.949736,1,1,1
0,0.389456,1,1,1
0,-0.671708,1,0,0
0,0.0872360000000001,1,1,1
0,0.95505,1,1,1
0,0.4015,1,1,1
0,-0.575956,1,0,0
0,0.228996,1,1,1
0,0.911136,1,1,1
1,-0.627158,1,0,0
0,0.60439,1,1,1
0,-0.357774,1,0,0
0,-0.885488,1,0,0
1,-0.848398,1,0,0
0,0.249438,1,1,1
0,-0.885488,1,0,0
0,-0.125104,1,0,0
1,-0.208866,1,0,0
0,-0.0637119999999999,1,0,0
1,-0.960036,1,0,0
0,0.0494360000000001,1,1,1
0,0.776242,1,1,1
0,-0.532802,1,0,0
0,0.897358,1,1,1
0,-0.791434,1,0,0
0,0.400744,1,1,1
1,-0.785528,1,0,0
1,-0.628614,1,0,0
0,0.35621,1,1,1
0,0.665414,1,1,1
0,0.482032,1,1,1
0,0.2148,1,1,1
0,0.681464,1,1,1
0,-0.537976,1,0,0
0,0.828694,1,1,1
0,-0.946752,1,0,0
0,0.953334,1,1,1
0,0.51766,1,1,1
0,0.820082,1,1,1
0,0.054098,1,1,1
0,-0.29055,1,0,0
0,0.268614,1,1,1
0,0.899806,1,1,1
0,-0.737924,1,0,0
0,0.404182,1,1,1
0,0.676638,1,1,1
0,-0.404224,1,0,0
0,-0.262754,1,0,0
0,-0.71077,1,0,0
0,0.946422,1,1,1
1,-0.964996,1,0,0
0,0.72655,1,1,1
0,0.97755,1,1,1
0,-0.422192,1,0,0
0,0.89353,1,1,1
1,-0.0840540000000001,1,0,0
0,0.223466,1,1,1
1,-0.308244,1,0,0
0,0.12683,1,1,1
0,0.985602,1,1,1
0,0.990204,1,1,1
0,0.825414,1,1,1
0,0.88353,1,1,1
0,0.188244,1,1,1
0,-0.60568,1,0,0
0,-0.472418,1,0,0
0,0.162312,1,1,1
0,0.763952,1,1,1
0,0.0778860000000001,1,1,1
0,0.706456,1,1,1
0,0.393058,1,1,1
0,0.287656,1,1,1
0,0.755772,1,1,1
0,0.207634,1,1,1
0,0.0725860000000001,1,1,1
0,-0.31857,1,0,0
0,-0.88599,1,0,0
0,-0.705218,1,0,0
0,0.352206,1,1,1
0,0.84955,1,1,1
0,0.209818,1,1,1
